id,scheduled,player_full_name,player_id,player_starter,player_rebounds,player_position,player_steals,player_blocks,home_name,home_alias,away_name,away_alias,referee_1_full_name,referee_2_full_name,referee_3_full_name
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Dana Evans,3c606b9a-c914-4e6f-ac4f-81b2600f7755,No,1,G,0,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Courtney Vandersloot,b61f397f-0cb5-49db-9e88-f91991757203,Yes,2,G,1,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Candace Parker,e2992444-14b7-4cc1-9880-a874e676d7fd,Yes,4,F,0,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Astou Ndour-Fall,3c7bca56-df7a-4a7f-9a2e-481c474e701d,No,4,C-F,1,1,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Stefanie Dolson,776e2238-8340-4425-ab90-ba69e1bc7441,No,0,C,0,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Kahleah Copper,6434f048-1c61-4a79-a990-73f51f46245e,Yes,1,F,2,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Diamond DeShields,a68b7b43-102e-44a1-96e9-e1615cc0f1b2,No,7,G,2,1,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Azurá Stevens,1ed5a0c9-ad93-4996-acca-94c7e301bb79,Yes,3,C,1,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Lexie Brown,155215e8-3e76-49cd-b00a-e0d9a124ec7f,No,1,G,0,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Allie Quigley,2f7fa524-fb0f-4150-87d7-b0b9b6e322bd,Yes,8,G,0,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Ruthy Hebard,985b17c7-5dd7-44f3-933c-a1f55f802922,No,4,F,1,1,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Lindsay Allen,6cd13b60-2d3f-48d6-9474-3147233bf5e3,Yes,4,G,1,1,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Teaira McCowan,db3ec44f-708c-4853-af9a-fc7c04407366,Yes,9,C,0,1,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Danielle Robinson,8417ac16-e2fc-4561-8e21-792d3c898efa,No,0,G,0,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Bernadett Hatar,bb53549e-943a-422c-848a-987d237caa52,No,0,C,0,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Jessica Breland,897d2576-c2c5-4f86-83d4-a808ace96065,No,0,F,0,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Kysre Gondrezick,bdacf12c-92b4-4f73-9123-7e86e87e3bc5,No,0,G,0,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Victoria Vivians,4dbce5c1-af4c-4bc0-8ffb-8cbaf77b5652,Yes,3,F,2,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Chelsey Perry,391dfd74-20f4-4385-ac08-2f3952c6b064,No,0,F,0,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Jantel Lavender,694de0b2-2e26-4778-ae03-43d38d915637,No,3,F,0,1,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Aaliyah Wilson,91af985a-7a67-42c0-8888-6a5e3e0a30e4,No,0,G,0,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Kelsey Mitchell,5219e39b-9341-4dfb-a43c-793723729162,Yes,4,G,2,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Tiffany Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,No,0,G,0,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
8c3e2280-0bde-4ff4-9c24-4c056386260b,2021-09-19T22:00:00+00:00,Emma Cannon,1cca5ba9-8ddb-4029-969a-a5768993a0dd,Yes,8,F,1,0,Sky,CHI,Fever,IND,Matt Kallio,Maj Forsberg,Tiffany Bird
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Monique Billings,206872ae-560b-4199-94f4-a44106b0baff,No,4,F,2,1,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Tianna Hawkins,91d7d573-663f-4d1d-98f7-64644f25a896,No,3,F,0,0,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Candice Dupree,411a199b-df5a-4ce5-ad15-386dd17e3f4b,Yes,0,F,0,0,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Courtney Williams,45e35318-295a-4e1c-bfc6-c7b295ed5066,Yes,7,G,1,2,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Crystal Bradford,fe6b0146-44c8-4fd1-a0f8-cd434ed2a80a,Yes,5,F,3,2,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Tiffany Hayes,f24ac568-77f4-4344-84a7-7fde145dda84,No,0,G,0,0,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Odyssey Sims,50eab91c-a616-4b89-832e-e17ac12708a8,Yes,1,G,1,0,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Elizabeth Williams,c8672dba-0deb-4cf1-8304-82365865edaa,Yes,3,C,3,0,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Aari McDonald,612e128c-c5b3-4ce0-a131-ce4d10f4f7ff,No,0,G,3,0,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Shekinna Stricklen,fec2625c-b15d-4dcf-b476-78456c3572b6,No,1,F,0,0,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Diana Taurasi,d9bce234-085d-4b85-be5f-9b7020b82e69,Yes,10,G,1,0,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Bria Hartley,1213c08d-c297-4cc2-8a9c-f2f16d5786db,No,0,G,0,0,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Alanna Smith,96ebdfad-3ffa-4a02-9990-75977d7c94a1,No,0,F,0,0,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Skylar Diggins-Smith,7c9b7ef1-edd2-4f69-a627-f321d662365d,Yes,6,G,2,1,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Kia Nurse,c0d2573a-fc13-405d-bb9e-cc37552806ed,Yes,5,F,1,0,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Megan Walker,454513d8-543d-47a5-af3e-5a9f4f3dcb00,No,0,F,0,0,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Brittney Griner,03e541cb-d11c-4975-b656-f6e7febcda7d,Yes,12,C,0,2,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Shey Peddy,782a5034-334b-48e8-a7a8-931296f40c06,No,1,G,0,0,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Brianna Turner,433a5b0e-6b9c-448c-a8f7-33c5849bb6f1,Yes,10,F,0,2,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Kia Vaughn,0a47c7f6-f94c-4ddb-b8da-407a861ea796,No,1,C,0,0,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
4feffe06-b2e7-4cea-a2a0-db2f5683a643,2021-08-21T16:00:00+00:00,Sophie Cunningham,6f20a6c1-04f6-4be2-b7a2-511ebe314525,No,2,G,0,0,Dream,ATL,Mercury,PHO,Angelica Suffren,Roy Gulbeyan,Tiara Cruse
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Dearica Hamby,693b6941-8999-40bb-a3a2-b77c34f1dc78,No,7,F,0,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Nia Clouden,a67306ae-9794-4f2e-b742-614ede474ce3,No,0,G,0,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Nneka Ogwumike,e49da6d1-dd65-44f9-9a5f-d60010d8c384,Yes,7,F,2,2,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Lexie Brown,155215e8-3e76-49cd-b00a-e0d9a124ec7f,No,0,G,0,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Jordin Canada,43e2f045-e419-4b6e-bf2c-45e45f4720cc,Yes,2,G,4,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Katie Lou Samuelson,29a8b1d2-db3b-4035-a635-9d559bc51a8a,No,0,F,0,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Layshia Clarendon,b77b40a2-5844-48c0-bae2-5067516b2acf,Yes,3,G,0,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Jasmine Thomas,0ac8d024-ec11-4809-83f4-6277c1252617,No,0,G,0,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Zia Cooke,0add970b-86eb-4149-aac2-5a03664938bc,No,0,G,0,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Karlie Samuelson,7aab70d6-2179-4389-a30e-e3da9c6a1713,Yes,2,F,0,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Azurá Stevens,1ed5a0c9-ad93-4996-acca-94c7e301bb79,Yes,8,C,1,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Chiney Ogwumike,26c1455a-af5d-46b0-b2c6-6c804033ccc7,No,0,F-C,0,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Evina Westbrook,60e85ce5-e3f6-4858-98b7-9f98537e7de8,No,0,G,0,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Rae Burrell,2950ae7e-044f-4580-9c18-1593aa3ff48e,No,1,G-F,1,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Asia (AD) Durr,c8e5bb18-c700-4890-9b48-a080e9de995c,No,0,G,0,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Iliana Rupert,a6b11ee1-f2b5-4ef2-adc5-ce96c33a2bf2,No,1,C,0,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Nia Coffey,58c646ba-6e6f-409a-a1cf-83e253991797,Yes,2,F,0,3,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Monique Billings,206872ae-560b-4199-94f4-a44106b0baff,No,5,F,0,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Naz Hillmon,b2bb37a6-6879-4c1f-ae20-5f6492bef87a,No,1,F,0,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Aari McDonald,612e128c-c5b3-4ce0-a131-ce4d10f4f7ff,No,2,G,1,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Laeticia Amihere,a8253b50-9712-4562-8f54-e36dac6299cd,No,0,F,0,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Haley Jones,7c97d5bc-1718-4284-9d85-87f2f1b23eec,No,1,F-G,0,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Danielle Robinson,8417ac16-e2fc-4561-8e21-792d3c898efa,Yes,3,G,1,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Rhyne Howard,ab39141d-852e-4308-8b5d-8d06441ffbbd,Yes,5,F,1,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Cheyenne Parker,4a97e708-71e5-4d58-b1e8-883adf027925,Yes,7,C,1,2,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
317d862a-9e1c-4b2e-8daa-614a73c07835,2023-08-12T23:30:00+00:00,Allisha Gray,293b5925-fd31-4640-8ada-bf6451a2c488,Yes,4,G,1,0,Sparks,LAS,Dream,ATL,Jeffrey Wooten,Eric Brewton,Clare Aubry
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Jordin Canada,43e2f045-e419-4b6e-bf2c-45e45f4720cc,No,4,G,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Mercedes Russell,1db3458a-8ac3-4939-95bb-5c74f478e18c,Yes,6,C,1,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Jewell Loyd,0825c65d-b903-4dd3-8206-e5f7d31bb2b8,Yes,3,G,1,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Breanna Stewart,6fa763e6-846f-4f9d-a4ce-256d8b328424,Yes,8,F,1,5,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Stephanie Talbot,779cd8d9-133e-4e68-8bfb-16a437a34686,No,0,F,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Ezi Magbegor,7ff950fc-3872-4d7c-84ce-db06ebe42123,No,1,C,0,1,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Kennedy Burke,06e88c3f-715d-41b2-9aee-6a013a37565f,No,0,G,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Candice Dupree,411a199b-df5a-4ce5-ad15-386dd17e3f4b,No,1,F,1,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Katie Lou Samuelson,29a8b1d2-db3b-4035-a635-9d559bc51a8a,Yes,4,F,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Epiphanny Prince,bc91ba4e-75f2-4e3b-aa5d-1746481a0b8e,No,1,G,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Kiana Williams,750b9212-d2d0-414d-929e-1c658dc13999,No,0,G,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Sue Bird,98e388da-9dca-4478-975c-a6702f57a9ca,Yes,8,G,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Kiara Leslie,35c8c5a9-2316-4653-b6e4-4efa05c349b9,No,0,G,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Stella Johnson,84a8f1fe-cc65-4b34-be11-88bfde48d10c,No,0,G,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Elena Delle Donne,8dc72518-7da4-4803-b9c6-bec3a6cf6fd6,No,0,F-G,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Leilani Mitchell,7b8d55dd-2f12-46fb-9051-ade709b96dd5,Yes,1,G,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Shavonte Zellous,63f2ed0d-80ea-404a-8ab6-2f4b25d1a827,No,2,G,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Tina Charles,7797aa88-28c4-4a34-bb63-1af7f8d80ec0,Yes,16,C,2,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Natasha Cloud,f2c36797-b5c5-47a4-b073-43637c9794ef,No,0,G,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Megan Gustafson,8c94ae8d-4431-4e6b-98c6-dcd812ba76c8,No,6,C,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Theresa Plaisance,462f199b-4d49-40fd-acfd-88d06a77da50,Yes,9,F,0,2,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Erica McCall,912c567d-c96d-4018-9e3d-59714df3c900,No,0,F,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Ariel Atkins,2861dedc-439b-4fbb-bc50-1873b498dc52,Yes,2,G,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Sydney Wiese,c79389a8-adaf-4987-9359-cac3eb057f79,Yes,3,F,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
4ab7eec4-180b-4714-932b-02ef682012b0,2021-06-23T02:00:00+00:00,Myisha Hines-Allen,8302ef7b-466b-42f0-bdae-d87d8d56154a,No,0,F,0,0,Storm,SEA,Mystics,WAS,Eric Brewton,Matt Kallio,Robert Hussey
acfbe730-80a8-4a3f-9dd2-7515a34e44a4,2024-08-22T01:30:00+00:00,Chelsea Gray,ca6b54e3-612d-4523-9582-b88e675f58de,Yes,1,G,3,2,Aces,LVA,Lynx,MIN,Jeffrey Wooten,Teresa Stuck,Isaac Barnett
acfbe730-80a8-4a3f-9dd2-7515a34e44a4,2024-08-22T01:30:00+00:00,A'ja Wilson,6340b055-3c1b-427e-88d6-6f9cdd1fc925,Yes,9,F,2,0,Aces,LVA,Lynx,MIN,Jeffrey Wooten,Teresa Stuck,Isaac Barnett
acfbe730-80a8-4a3f-9dd2-7515a34e44a4,2024-08-22T01:30:00+00:00,Megan Gustafson,8c94ae8d-4431-4e6b-98c6-dcd812ba76c8,No,1,C,0,0,Aces,LVA,Lynx,MIN,Jeffrey Wooten,Teresa Stuck,Isaac Barnett
acfbe730-80a8-4a3f-9dd2-7515a34e44a4,2024-08-22T01:30:00+00:00,Kiah Stokes,d3e817a8-9e72-44c2-a422-9d44a0b214d0,Yes,0,C,0,0,Aces,LVA,Lynx,MIN,Jeffrey Wooten,Teresa Stuck,Isaac Barnett
acfbe730-80a8-4a3f-9dd2-7515a34e44a4,2024-08-22T01:30:00+00:00,Kierstan Bell,3112ab66-5995-4ed1-b460-2b0e5abc2dd1,No,0,F,0,0,Aces,LVA,Lynx,MIN,Jeffrey Wooten,Teresa Stuck,Isaac Barnett
acfbe730-80a8-4a3f-9dd2-7515a34e44a4,2024-08-22T01:30:00+00:00,Sydney Colson,3bca6f7c-3910-4f27-9372-db6ccbc64157,No,0,G,1,0,Aces,LVA,Lynx,MIN,Jeffrey Wooten,Teresa Stuck,Isaac Barnett
acfbe730-80a8-4a3f-9dd2-7515a34e44a4,2024-08-22T01:30:00+00:00,Kate Martin,ea77addf-9b42-4d57-8669-c022f61ce2d9,No,0,G,0,0,Aces,LVA,Lynx,MIN,Jeffrey Wooten,Teresa Stuck,Isaac Barnett
acfbe730-80a8-4a3f-9dd2-7515a34e44a4,2024-08-22T01:30:00+00:00,Kelsey Plum,4daa0bba-2317-4504-a94c-969ccdf7d5d6,Yes,5,G,0,0,Aces,LVA,Lynx,MIN,Jeffrey Wooten,Teresa Stuck,Isaac Barnett
